139607;;Private track to Forestry Commission land at Ladwell;;neutral
140380;;This bank and ditch are part of the "Bishop's Dyke" earthwork which encloses an area of boggy heathland known as the Bishop of Winchester's Purlieu (part of the royal Forest given over to the Bishop of Winchester in 1284, which has given back to the Forestry Commission in the 20th century). Legend says that the Bishop of Winchester was granted by the king as much land as he could crawl round in a day, and that the sinuous course of the earthwork records the erratic path of the Bishop's struggles. For some reason these silver birch trees have grown on the earthwork, but not on the surrounding heathland.;;neutral
141584;;This forest is currently getting devastated by the forestry commission;;negative
143012;;The hill known as Bennachie dominates the landscape north west of Aberdeen around Inverurie and Oldmeldrum. Its wooded sides offer some excellent walking and scenery. A productive forestry, mostly owned by the Forestry Commission, Bennachie now provides around 10,000 tonnes of timber annually. A seasonal visitor information centre on the southern side, overlooking the River Don, aptly named Donview, has a small car park.;;positive
145700;;The "Slufters" Forestry Commission car park at the northern end of Slufters Inclosure is shaded by a holly holm. Beyond this is windswept Ocknell Plain, with the conifers of Holly Hatch Inclosure in the distance.;;neutral
145724;;Red Shoot Wood is an area of old woodland, dominated by mature oaks (like the one in this photo) with the occasional yew and an understorey of holly. New Forest Commoners often have the "common of fuelwood" which amounts to the right to take wood for burning on the fire at home. Nowadays the fuelwood is usually the by-product of felling or woodland management, cut by the Forestry Commission and later collected by commoners.;;neutral
148305;;This sandy hollow in Ashurst Wood has been modified to create a bike jump - its creator seems to have abandoned their spade and jumper. The Ashurst Wood caravan site is a short distance east of here - if the Forestry Commission encourages children with bikes to use the Forest for recreation then they will have to put up with this kind of unwanted modification to the environment.;;neutral
149987;;The wood is owned by the Forestry Commission. This is the footpath at the eastern end.;;neutral
150794;;The concrete track to the Forestry Commission car park at Cadman's Pool is a remnant of the Second World War airfield on the plain. The name of the pool is not a mis-spelling of nearby Cadnam, it was the surname of the Forest deputy surveyor from the 1960s who created the pool to enhance the forest scene. The car park provides convenient access to Anses Wood on the hillside leading down to Dockens Water.;;positive
151065;;Highland water starts to meander more once it has left the eponymous enclosure (Highland Water Inclosure) - this bend is between the Forestry Commission car park and Millyford Bridge itself. A fallen beech trunk makes it possible to cross, if you are sure-footed. The stream is too wide to jump here, and in places is very deep (there are warning signs hereabouts).;;neutral
151072;;The sign and barrier have been erected by Forest Enterprises, an agency whose basic remit is to provide "environmental, social and economic benefits" from the Forest as managed by the Forestry Commission. The sign asks visitor to refrain from using the ride (cleared path through the enclosure) as it has only recently been "reinstated" following harvesting operations. This is technical language meaning that the extraction equipment has made a mess of the ground and it needs some time to recover.;;negative
152211;;A large forestry commission forest East of Battle;;neutral
152229;;Part of a large forestry commission forest East of Battle;;neutral
153824;;Road bordering edge of Drimmie Wood. Forestry Commission. Car park at this point for walks through wood.;;neutral
153897;;The Mynach loses about 20m as it crosses this square from E to SW. There are several small rapids along this stretch. The river banks are very boggy and several ill-defined streams join the river in this area. The higher ground of the square, away from the valley bottom, is Forestry Commission land planted with conifers.;;neutral
153944;;This whole square is in a Forestry Commission conifer plantation. A stream runs in a fairly deep-cut valley N-SW. The bridge in the picture crosses this valley. Note the large slab of rock on the opposite side.;;neutral
153951;;The fast-flowing upper part of the Mynach. Photo taken from the footbridge where the right of way crosses the river. The bridge is not on the OS map. This square is mostly part of a Forestry Commission conifer plantation, except for a few fields of farmland immediately north of this section of the river. The Mynach valley is about 150m deep and runs E-W.;;neutral
